"","cue","target","cond","ResponseID","Finished","Progress","question","condition","dis","token","acc"
"1616","group","meeting","generate","T2",FALSE,99,"Q439","Generate","disfluent","meeting",1
"1617","group","meeting","generate","T63",TRUE,100,"Q439","Generate","disfluent","age",0
"1618","group","meeting","generate","T37",TRUE,100,"Q439","Generate","disfluent","0",0
"1619","group","meeting","generate","T17",TRUE,100,"Q439","Generate","disfluent","project",0
"1620","group","meeting","generate","T61",TRUE,100,"Q439","Generate","disfluent","work",0
"1621","group","meeting","generate","T22",TRUE,100,"Q439","Generate","disfluent","0",0
"1622","group","meeting","generate","T4",TRUE,100,"Q439","Generate","disfluent","meeting",1
"1623","group","meeting","generate","T55",TRUE,100,"Q439","Generate","disfluent","meeting",1
"1624","group","meeting","generate","T48",TRUE,100,"Q439","Generate","disfluent","meeting",1
"1625","native","foreign","generate","T18",TRUE,100,"Q440","Generate","disfluent","0",0
"1626","native","foreign","generate","T44",TRUE,100,"Q440","Generate","disfluent","foreign",1
"1627","native","foreign","generate","T7",TRUE,100,"Q440","Generate","disfluent","foreign",1
"1628","native","foreign","generate","T24",TRUE,100,"Q440","Generate","disfluent","american",0
"1629","native","foreign","generate","T32",TRUE,100,"Q440","Generate","disfluent","0",0
"1630","native","foreign","generate","T42",TRUE,100,"Q440","Generate","disfluent","foreign",1
"1631","native","foreign","generate","T57",TRUE,100,"Q440","Generate","disfluent","indian",0
"1632","native","foreign","generate","T60",TRUE,100,"Q440","Generate","disfluent","foreign",1
"1633","native","foreign","generate","T27",TRUE,100,"Q440","Generate","disfluent","foreginor",0
"1634","native","foreign","generate","T62",TRUE,100,"Q440","Generate","disfluent","foreign",1
"1635","native","foreign","generate","T31",TRUE,100,"Q440","Generate","disfluent","american",0
"1636","native","foreign","generate","T30",TRUE,100,"Q440","Generate","disfluent","0",0
"1637","native","foreign","generate","T26",TRUE,100,"Q440","Generate","disfluent","0",0
"1638","native","foreign","generate","T59",TRUE,100,"Q440","Generate","disfluent","foreign",1
"1639","native","foreign","generate","T14",TRUE,100,"Q440","Generate","disfluent","foreign",1
"1640","native","foreign","generate","T40",TRUE,100,"Q440","Generate","disfluent","0",0
"1641","native","foreign","generate","T8",TRUE,100,"Q440","Generate","disfluent","foreigner",0
"1642","native","foreign","generate","T34",TRUE,100,"Q440","Generate","disfluent","speaker",0
"1643","native","foreign","generate","T52",TRUE,100,"Q440","Generate","disfluent","0",0
"1644","native","foreign","generate","T47",FALSE,99,"Q440","Generate","disfluent","0",0
"1645","native","foreign","generate","T54",TRUE,100,"Q440","Generate","disfluent","0",0
"1646","native","foreign","generate","T56",TRUE,100,"Q440","Generate","disfluent","foreign",1
"1647","native","foreign","generate","T51",TRUE,100,"Q440","Generate","disfluent","0",0
"1648","native","foreign","generate","T12",TRUE,100,"Q440","Generate","disfluent","0",0
"1649","native","foreign","generate","T43",TRUE,100,"Q440","Generate","disfluent","0",0
"1650","native","foreign","generate","T11",TRUE,100,"Q440","Generate","disfluent","home",0
"1651","native","foreign","generate","T35",TRUE,100,"Q440","Generate","disfluent","foreign",1
"1652","native","foreign","generate","T9",TRUE,100,"Q440","Generate","disfluent","0",0
"1653","native","foreign","generate","T49",TRUE,100,"Q440","Generate","disfluent","foreign",1
"1654","native","foreign","generate","T16",TRUE,100,"Q440","Generate","disfluent","foreign",1
"1655","native","foreign","generate","T36",TRUE,100,"Q440","Generate","disfluent","foreign",1
"1656","native","foreign","generate","T19",TRUE,100,"Q440","Generate","disfluent","people",0
"1657","native","foreign","generate","T53",TRUE,100,"Q440","Generate","disfluent","foreigner",0
"1658","native","foreign","generate","T3",TRUE,100,"Q440","Generate","disfluent","foreign",1
"1659","native","foreign","generate","T41",TRUE,100,"Q440","Generate","disfluent","0",0
"1660","native","foreign","generate","T23",TRUE,100,"Q440","Generate","disfluent","speaker",0
"1661","native","foreign","generate","T39",TRUE,100,"Q440","Generate","disfluent","0",0
"1662","native","foreign","generate","T58",TRUE,100,"Q440","Generate","disfluent","0",0
"1663","native","foreign","generate","T45",TRUE,100,"Q440","Generate","disfluent","home",0
"1664","native","foreign","generate","T50",TRUE,100,"Q440","Generate","disfluent","foreign",1
"1665","native","foreign","generate","T33",TRUE,100,"Q440","Generate","disfluent","speaker",0
"1666","native","foreign","generate","T25",TRUE,100,"Q440","Generate","disfluent","speaker",0
"1667","native","foreign","generate","T10",TRUE,100,"Q440","Generate","disfluent","speaker",0
"1668","native","foreign","generate","T46",TRUE,100,"Q440","Generate","disfluent","foreign",1
"1669","native","foreign","generate","T15",TRUE,100,"Q440","Generate","disfluent","foreign",1
"1670","native","foreign","generate","T29",TRUE,100,"Q440","Generate","disfluent","0",0
"1671","native","foreign","generate","T6",TRUE,100,"Q440","Generate","disfluent","country",0
"1672","native","foreign","generate","T21",TRUE,100,"Q440","Generate","disfluent","dontknow",0
"1673","native","foreign","generate","T13",TRUE,100,"Q440","Generate","disfluent","foreign",1
"1674","native","foreign","generate","T2",FALSE,99,"Q440","Generate","disfluent","foreign",1
"1675","native","foreign","generate","T63",TRUE,100,"Q440","Generate","disfluent","location",0
"1676","native","foreign","generate","T37",TRUE,100,"Q440","Generate","disfluent","foreign",1
"1677","native","foreign","generate","T17",TRUE,100,"Q440","Generate","disfluent","ley",0
"1678","native","foreign","generate","T61",TRUE,100,"Q440","Generate","disfluent","foreign",1
"1679","native","foreign","generate","T22",TRUE,100,"Q440","Generate","disfluent","foreign",1
"1680","native","foreign","generate","T4",TRUE,100,"Q440","Generate","disfluent","foreign",1
"1681","native","foreign","generate","T55",TRUE,100,"Q440","Generate","disfluent","foreign",1
"1682","native","foreign","generate","T48",TRUE,100,"Q440","Generate","disfluent","0",0
"1683","object","symbol","generate","T18",TRUE,100,"Q441","Generate","disfluent","0",0
"1684","object","symbol","generate","T44",TRUE,100,"Q441","Generate","disfluent","0",0
"1685","object","symbol","generate","T7",TRUE,100,"Q441","Generate","disfluent","0",0
"1686","object","symbol","generate","T24",TRUE,100,"Q441","Generate","disfluent","permanance",0
"1687","object","symbol","generate","T32",TRUE,100,"Q441","Generate","disfluent","0",0
"1688","object","symbol","generate","T42",TRUE,100,"Q441","Generate","disfluent","symbol",1
"1689","object","symbol","generate","T57",TRUE,100,"Q441","Generate","disfluent","piece",0
"1690","object","symbol","generate","T60",TRUE,100,"Q441","Generate","disfluent","0",0
"1691","object","symbol","generate","T27",TRUE,100,"Q441","Generate","disfluent","thing",0
"1692","object","symbol","generate","T62",TRUE,100,"Q441","Generate","disfluent","piece",0
"1693","object","symbol","generate","T31",TRUE,100,"Q441","Generate","disfluent","people",0
"1694","object","symbol","generate","T30",TRUE,100,"Q441","Generate","disfluent","symbol",1
"1695","object","symbol","generate","T26",TRUE,100,"Q441","Generate","disfluent","0",0
"1696","object","symbol","generate","T59",TRUE,100,"Q441","Generate","disfluent","subject",0
"1697","object","symbol","generate","T14",TRUE,100,"Q441","Generate","disfluent","part",0
"1698","object","symbol","generate","T40",TRUE,100,"Q441","Generate","disfluent","0",0
"1699","object","symbol","generate","T8",TRUE,100,"Q441","Generate","disfluent","0",0
"1700","object","symbol","generate","T34",TRUE,100,"Q441","Generate","disfluent","color",0
"1701","object","symbol","generate","T52",TRUE,100,"Q441","Generate","disfluent","0",0
"1702","object","symbol","generate","T47",FALSE,99,"Q441","Generate","disfluent","0",0
"1703","object","symbol","generate","T54",TRUE,100,"Q441","Generate","disfluent","product",0
"1704","object","symbol","generate","T56",TRUE,100,"Q441","Generate","disfluent","0",0
"1705","object","symbol","generate","T51",TRUE,100,"Q441","Generate","disfluent","0",0
"1706","object","symbol","generate","T12",TRUE,100,"Q441","Generate","disfluent","0",0
"1707","object","symbol","generate","T43",TRUE,100,"Q441","Generate","disfluent","0",0
"1708","object","symbol","generate","T11",TRUE,100,"Q441","Generate","disfluent","thing",0
"1709","object","symbol","generate","T35",TRUE,100,"Q441","Generate","disfluent","0",0
"1710","object","symbol","generate","T9",TRUE,100,"Q441","Generate","disfluent","shape",0
"1711","object","symbol","generate","T49",TRUE,100,"Q441","Generate","disfluent","symbol",1
"1712","object","symbol","generate","T16",TRUE,100,"Q441","Generate","disfluent","uses",0
"1713","object","symbol","generate","T36",TRUE,100,"Q441","Generate","disfluent","0",0
"1714","object","symbol","generate","T19",TRUE,100,"Q441","Generate","disfluent","symblo",0
"1715","object","symbol","generate","T53",TRUE,100,"Q441","Generate","disfluent","symbol",1
"1716","object","symbol","generate","T3",TRUE,100,"Q441","Generate","disfluent","0",0
"1717","object","symbol","generate","T41",TRUE,100,"Q441","Generate","disfluent","0",0
"1718","object","symbol","generate","T23",TRUE,100,"Q441","Generate","disfluent","shape",0
"1719","object","symbol","generate","T39",TRUE,100,"Q441","Generate","disfluent","symbol",1
"1720","object","symbol","generate","T58",TRUE,100,"Q441","Generate","disfluent","0",0
"1721","object","symbol","generate","T45",TRUE,100,"Q441","Generate","disfluent","leng",0
"1722","object","symbol","generate","T50",TRUE,100,"Q441","Generate","disfluent","0",0
"1723","object","symbol","generate","T33",TRUE,100,"Q441","Generate","disfluent","round",0
"1724","object","symbol","generate","T25",TRUE,100,"Q441","Generate","disfluent","subject",0
"1725","object","symbol","generate","T10",TRUE,100,"Q441","Generate","disfluent","room",0
"1726","object","symbol","generate","T46",TRUE,100,"Q441","Generate","disfluent","symbol",1
"1727","object","symbol","generate","T15",TRUE,100,"Q441","Generate","disfluent","symbol",1
"1728","object","symbol","generate","T29",TRUE,100,"Q441","Generate","disfluent","0",0
"1729","object","symbol","generate","T6",TRUE,100,"Q441","Generate","disfluent","symbol",1
"1730","object","symbol","generate","T21",TRUE,100,"Q441","Generate","disfluent","symbol",1
"1731","object","symbol","generate","T13",TRUE,100,"Q441","Generate","disfluent","symbol",1
"1732","object","symbol","generate","T2",FALSE,99,"Q441","Generate","disfluent","symbol",1
"1733","object","symbol","generate","T63",TRUE,100,"Q441","Generate","disfluent","word",0
"1734","object","symbol","generate","T37",TRUE,100,"Q441","Generate","disfluent","0",0
"1735","object","symbol","generate","T17",TRUE,100,"Q441","Generate","disfluent","ale",0
"1736","object","symbol","generate","T61",TRUE,100,"Q441","Generate","disfluent","hold",0
"1737","object","symbol","generate","T22",TRUE,100,"Q441","Generate","disfluent","0",0
"1738","object","symbol","generate","T4",TRUE,100,"Q441","Generate","disfluent","line",0
"1739","object","symbol","generate","T55",TRUE,100,"Q441","Generate","disfluent","thing",0
"1740","object","symbol","generate","T48",TRUE,100,"Q441","Generate","disfluent","0",0
"1741","people","world","generate","T18",TRUE,100,"Q442","Generate","disfluent","0",0
"1742","people","world","generate","T44",TRUE,100,"Q442","Generate","disfluent","world",1
"1743","people","world","generate","T7",TRUE,100,"Q442","Generate","disfluent","0",0
"1744","people","world","generate","T24",TRUE,100,"Q442","Generate","disfluent","watching",0
"1745","people","world","generate","T32",TRUE,100,"Q442","Generate","disfluent","0",0
"1746","people","world","generate","T42",TRUE,100,"Q442","Generate","disfluent","world",1
"1747","people","world","generate","T57",TRUE,100,"Q442","Generate","disfluent","pair",0
"1748","people","world","generate","T60",TRUE,100,"Q442","Generate","disfluent","world",1
"1749","people","world","generate","T27",TRUE,100,"Q442","Generate","disfluent","world",1
"1750","people","world","generate","T62",TRUE,100,"Q442","Generate","disfluent","group",0
"1751","people","world","generate","T31",TRUE,100,"Q442","Generate","disfluent","white",0
"1752","people","world","generate","T30",TRUE,100,"Q442","Generate","disfluent","0",0
"1753","people","world","generate","T26",TRUE,100,"Q442","Generate","disfluent","watch",0
"1754","people","world","generate","T59",TRUE,100,"Q442","Generate","disfluent","0",0
"1755","people","world","generate","T14",TRUE,100,"Q442","Generate","disfluent","animal",0
"1756","people","world","generate","T40",TRUE,100,"Q442","Generate","disfluent","0",0
"1757","people","world","generate","T8",TRUE,100,"Q442","Generate","disfluent","0",0
"1758","people","world","generate","T34",TRUE,100,"Q442","Generate","disfluent","nation",0
"1759","people","world","generate","T52",TRUE,100,"Q442","Generate","disfluent","0",0
"1760","people","world","generate","T47",FALSE,99,"Q442","Generate","disfluent","0",0
"1761","people","world","generate","T54",TRUE,100,"Q442","Generate","disfluent","world",1
"1762","people","world","generate","T56",TRUE,100,"Q442","Generate","disfluent","0",0
"1763","people","world","generate","T51",TRUE,100,"Q442","Generate","disfluent","0",0
"1764","people","world","generate","T12",TRUE,100,"Q442","Generate","disfluent","0",0
"1765","people","world","generate","T43",TRUE,100,"Q442","Generate","disfluent","0",0
"1766","people","world","generate","T11",TRUE,100,"Q442","Generate","disfluent","planet",0
"1767","people","world","generate","T35",TRUE,100,"Q442","Generate","disfluent","0",0
"1768","people","world","generate","T9",TRUE,100,"Q442","Generate","disfluent","world",1
"1769","people","world","generate","T49",TRUE,100,"Q442","Generate","disfluent","world",1
"1770","people","world","generate","T16",TRUE,100,"Q442","Generate","disfluent","doctor",0
"1771","people","world","generate","T36",TRUE,100,"Q442","Generate","disfluent","world",1
"1772","people","world","generate","T19",TRUE,100,"Q442","Generate","disfluent","nation",0
"1773","people","world","generate","T53",TRUE,100,"Q442","Generate","disfluent","world",1
"1774","people","world","generate","T3",TRUE,100,"Q442","Generate","disfluent","world",1
"1775","people","world","generate","T41",TRUE,100,"Q442","Generate","disfluent","0",0
"1776","people","world","generate","T23",TRUE,100,"Q442","Generate","disfluent","person",0
